default_flag,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,discoverymethod_encoded,soltype_encoded,disc_facility_encoded,st_metratio_encoded,pl_rade_st_ratio,st_density_est,pl_density_est,pl_eq_temp,vmag_minus_kmag,vmag_minus_gaiamag,pl_orbper_uncertainty,pl_rade_uncertainty,st_teff_uncertainty,st_rad_uncertainty,st_mass_uncertainty,sy_dist_uncertainty,sy_vmag_uncertainty,sy_kmag_uncertainty,sy_gaiamag_uncertainty
1,1,1,0,2.2979749,1.7e-06,-1.9e-06,0.0,2.05124347,0.16813471,-0.13450777,0.0,0.183,0.015,-0.012,0.0,0,3750.0,510.0,-520.0,0.0,0.595,0.031,-0.031,0.0,0.578,0.03,-0.03,0.0,0.148,0.062,-0.062,0.0,4.65,0.051,-0.049,0.0,156.4054989,2.5138829,77.6888,0.32415,-0.32415,13.677,0.047,-0.047,9.567,0.021,-0.021,12.8241,0.000648,-0.000648,2,1,3,0,3.4474680168067233,2.7439547247470415,0.021203104568448688,828.2286926240749,4.109999999999999,0.8529,3.6000000000000003e-06,0.30264248,1030.0,0.062,0.06,0.6483,0.094,0.042,0.001296
0,1,4,0,3.0712,0.0001,-0.0001,0.0,1.31,0.08,-0.08,0.0,0.11687037,0.00713712,-0.00713712,0.0,0,3655.0,80.0,-80.0,0.0,0.47,0.03,-0.03,0.0,0.51,0.03,-0.03,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,70.1493775,25.0098135,75.1703,0.2012,-0.2012,14.073,0.014,-0.014,10.279,0.018,-0.018,13.3245,0.000311,-0.000311,2,1,3,3,2.787234042553192,4.912206351193859,0.05198649431895773,665.0722628788951,3.7940000000000005,0.7484999999999999,0.0002,0.16,160.0,0.06,0.06,0.4024,0.028,0.036,0.000622
1,1,1,0,30.2894,0.0032,-0.0032,0.0,2.33,0.23,-0.42,0.0,0.208,0.021,-0.037,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,0.938,0.055,-0.044,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,52.8888524,22.4348186,214.753,1.838,-1.808,12.382,0.046,-0.046,10.292,0.017,-0.017,12.1562,0.00056,-0.00056,2,0,3,3,2.4840085287846483,1.0574784754116147,0.01644354957101704,562.4026229963099,2.09,0.22579999999999956,0.0064,0.65,220.85105811893197,0.099,0.204012619506448,3.646,0.092,0.034,0.00112
0,1,1,0,6.413718,0.000296,-0.000292,0.0,2.6,1.1,-1.0,0.0,0.23,0.1,-0.09,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,0.35,0.1179946836892603,-0.12191487317829458,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,133.6410515,23.1329509,140.385,1.32,-1.296,16.692,0.183,-0.183,11.975,0.018,-0.018,15.4618,0.00053,-0.00053,2,0,3,3,7.42857142857143,20.3552255168143,0.013086026399635867,576.377311698286,4.7170000000000005,1.2302,0.000588,2.1,220.85105811893197,0.23990955686755489,0.204012619506448,2.616,0.366,0.036,0.00106
0,1,1,0,8.596531,0.000592,-0.000527,0.0,2.21567504,0.38044339,-0.25515778,0.0,0.19766929,0.03394089,-0.02276365,0.0,0,5768.0,50.0,-50.0,0.0,1.123168,0.149523,-0.118487,0.0,1.022196,0.030742,-0.027656,0.0,0.12,0.08,-0.08,0.0,4.27,0.1,-0.1,0.0,14.8759777,4.2277722,300.64,4.186,-4.075,11.806,0.028,-0.028,10.223,0.023,-0.023,11.599,0.000412,-0.000412,2,1,3,0,1.9727013590130773,0.7214396587300956,0.018172764825550528,1025.2924507080616,1.5829999999999984,0.20699999999999896,0.001119,0.6356011699999999,100.0,0.26800999999999997,0.058398,8.261,0.056,0.046,0.000824
1,1,0,0,11.587502,0.001733,-0.001787,0.0,21.9,50.5,-16.9,0.0,1.95,4.51,-1.51,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,1.0,0.1179946836892603,-0.12191487317829458,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,285.4688322,-18.4681649,299.538,4.204,-4.092,12.594,0.08,-0.08,10.586,0.023,-0.023,12.3531,0.00018,-0.00018,2,0,3,3,21.9,0.872730294033413,0.00018565312627011736,799.9193475461732,2.007999999999999,0.2408999999999999,0.0035199999999999997,67.4,220.85105811893197,0.23990955686755489,0.204012619506448,8.296,0.16,0.046,0.00036
1,1,0,0,17.818211,0.00115,-0.000904,0.0,2.77,0.244,-0.225,0.0,0.24712327,0.02176826,-0.02007319,0.0,0,3878.0,138.0,-138.0,0.0,0.689,0.053,-0.049,0.0,0.645,0.283,-0.2,0.0,-0.244,0.235,-0.235,0.0,4.567,0.15,-0.15,0.0,236.8723452,-25.1948121,152.095,0.695,-0.695,14.682,0.017,-0.017,10.725,0.021,-0.021,13.9325,0.000375,-0.000375,2,0,3,0,4.020319303338171,1.9719779246457343,0.01162717836741087,457.22821113822357,3.9570000000000007,0.7495000000000012,0.002054,0.469,276.0,0.10200000000000001,0.483,1.39,0.034,0.042,0.00075
0,1,1,0,12.83306,0.00097,-0.00099,0.0,1.82,0.17,-0.38,0.0,0.162,0.015,-0.034,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,0.649,0.022,-0.04,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,202.897887,-12.0951142,195.149,1.425,-1.406,14.107,0.126,-0.126,10.994,0.026,-0.026,13.5859,0.000388,-0.000388,2,0,3,3,2.8043143297380584,3.192610671502388,0.026872053197376223,622.8570941848249,3.1129999999999995,0.5210999999999988,0.00196,0.55,220.85105811893197,0.062,0.204012619506448,2.831,0.252,0.052,0.000776
1,1,0,0,7.112134,14.268843937306421,-9.196982863426268,0.0,2.7,2.8673039017688025,-2.7908881804387184,0.0,0.24,0.25681901184192196,-0.24880599625696379,0.0,0,5800.0,250.0,-250.0,0.0,1.042,0.151,-0.151,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.409,0.092,-0.092,0.0,128.0731788,22.005792,123.647,0.779,-0.77,10.794,0.009,-0.009,8.873,0.023,-0.023,10.5241,0.000215,-0.000215,2,0,3,3,2.5911708253358925,0.7713951330963111,0.012193263222069805,1086.0390858587848,1.9210000000000012,0.2698999999999998,23.46582680073269,5.6581920822075205,500.0,0.302,0.204012619506448,1.549,0.018,0.046,0.00043
0,1,7,0,2.4219371,1.8e-05,-1.79e-05,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,1,2566.0,26.0,-26.0,0.0,0.1192,0.0013,-0.0013,0.0,0.0898,0.0023,-0.0023,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,5.2396,0.0056,-0.0073,0.0,346.6263919,-5.0434618,388.8151639875551,23.615845882179283,-18.96617722758991,17.02,0.2,-0.2,10.296,0.023,-0.023,15.6451,0.001448,-0.001448,2,1,4,3,70.91045523157553,53.020958001468586,0.001249338573167173,339.95755066153083,6.724,1.3749000000000002,3.5900000000000005e-05,5.6581920822075205,52.0,0.0026,0.0046,42.582023109769196,0.4,0.046,0.002896
1,1,4,0,26.5841,0.0018,-0.0017,0.0,1.73,0.14,-0.13,0.0,0.15434026,0.01248996,-0.01159782,0.0,0,3655.0,80.0,-80.0,0.0,0.455,0.022,-0.022,0.0,0.461,0.011,-0.011,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,70.1493775,25.0098135,75.1703,0.2012,-0.2012,14.073,0.014,-0.014,10.279,0.018,-0.018,13.3245,0.000311,-0.000311,2,1,3,3,3.802197802197802,4.894031219354248,0.029808554619729123,324.11504631287954,3.7940000000000005,0.7484999999999999,0.0034999999999999996,0.27,160.0,0.044,0.022,0.4024,0.028,0.036,0.000622
1,1,0,0,3.951971,0.001246,-0.001267,0.0,8.44551389,29.03548705,-5.5424511,0.0,0.75,2.59,-0.49,0.0,0,4672.0,50.0,-50.0,0.0,0.692034,0.019973,-0.020838,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.1,0.08,-0.08,0.0,4.63,0.1,-0.1,0.0,60.0924866,12.6338236,388.8151639875551,23.615845882179283,-18.96617722758991,12.911,0.057,-0.057,9.842,0.017,-0.017,12.6531,0.003071,-0.003071,2,0,3,0,12.203900227445473,2.6332843317963652,0.001245039189748766,867.1859105957307,3.068999999999999,0.25789999999999935,0.0025129999999999996,34.57793815,100.0,0.040811,0.204012619506448,42.582023109769196,0.114,0.034,0.006142
1,1,0,0,13.38382,0.00116,-0.00114,0.0,2.7,0.17,-0.1,0.0,0.24,0.015,-0.009,0.0,0,5113.71,102.61,-100.12,0.0,0.65973,0.034864,-0.034925,0.0,0.86,0.105443,-0.096745,0.0,0.192,0.037,-0.037,0.0,4.73383,0.070764,-0.081435,0.0,184.0351247,-1.6737612,194.195,3.666,-3.535,13.002,0.08,-0.08,10.708,0.021,-0.021,12.6813,0.000146,-0.000146,2,0,3,1,4.0925833295439045,2.9950201696313044,0.012193263222069805,618.6424195153187,2.2940000000000005,0.32070000000000043,0.0023,0.27,202.73000000000002,0.06978899999999999,0.20218799999999998,7.2010000000000005,0.16,0.042,0.000292
0,1,1,0,9.977481,0.001039,-0.001007,0.0,2.8191657,0.51926991,-0.45302703,0.0,0.25150912,0.04632616,-0.04041636,0.0,0,5908.0,50.0,-50.0,0.0,1.829853,0.292874,-0.280997,0.0,1.016265,0.123183,-0.093694,0.0,-0.45,0.08,-0.08,0.0,3.88,0.1,-0.1,0.0,336.5761233,-18.011665,80.8994,0.4731,-0.4677,8.24,0.03,-0.03,6.887,0.034,-0.034,8.103581,0.000392,-0.000392,2,1,3,0,1.5406514621666332,0.16586637820318315,0.011225144212301693,1276.7446434229082,1.3530000000000006,0.13641900000000007,0.002046,0.97229694,100.0,0.573871,0.216877,0.9408000000000001,0.06,0.068,0.000784
0,1,0,0,3.238542,14.268843937306421,-9.196982863426268,0.0,1.67,2.8673039017688025,-2.7908881804387184,0.0,0.14898742,0.25681901184192196,-0.24880599625696379,0.0,0,4446.0,110.70379176379178,-110.14726635514019,0.0,0.69,0.1179946836892603,-0.12191487317829458,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,100.3787709,20.9218836,127.188,0.963,-0.948,12.719,0.069,-0.069,10.107,0.03,-0.03,12.5582,0.000202,-0.000202,2,0,3,3,2.420289855072464,2.65664043917644,0.03198896480766461,880.5642951384879,2.612,0.16080000000000005,23.46582680073269,5.6581920822075205,220.85105811893197,0.23990955686755489,0.204012619506448,1.911,0.138,0.06,0.000404
0,1,0,0,0.870775,0.000223,-0.000223,0.0,3.97,0.47,-0.47,0.0,0.354,0.042,-0.042,0.0,0,5875.0,110.70379176379178,-110.14726635514019,0.0,0.88,0.05,-0.05,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,0.04,0.09762811559301626,-0.09813744732089102,0.0,4.04,0.08070892459016393,-0.0825079306791569,0.0,64.6449782,19.1790392,568.754,9.447,-9.149,13.573,0.103,-0.103,10.907,0.018,-0.018,13.1961,0.000223,-0.000223,2,0,3,0,4.511363636363637,1.280654662309549,0.0056575935221385215,2035.9360654328889,2.6660000000000004,0.3769000000000009,0.000446,0.94,220.85105811893197,0.1,0.204012619506448,18.595999999999997,0.206,0.036,0.000446
1,1,1,0,19.507428,0.000116,-0.000113,0.0,1.92,0.19,-0.12,0.0,0.17129122,0.01695069,-0.0107057,0.0,0,4857.0,86.0,-84.0,0.0,0.72,0.03,-0.03,0.0,0.74,0.04,-0.03,0.0,-0.11,0.14,-0.14,0.0,4.59,0.02,-0.02,0.0,130.082542,18.6929046,360.36,5.236,-5.236,14.487,0.206,-0.206,12.173,0.023,-0.023,14.3436,0.000523,-0.000523,2,1,3,0,2.6666666666666665,1.982596021947874,0.0242008943910952,555.1273807816797,2.314,0.14339999999999975,0.00022899999999999998,0.31,170.0,0.06,0.07,10.472,0.412,0.046,0.001046
1,1,2,0,479.9,1.1,-1.0,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,5799.0,61.0,-61.0,0.0,1.59,0.03,-0.03,0.0,1.04,0.02,-0.02,0.0,-0.03,0.04,-0.04,0.0,4.05,0.1,-0.1,0.0,231.7420543,-16.5090014,155.317,1.739,-1.702,9.899,0.006,-0.006,8.244,0.036,-0.036,9.77168,0.000601,-0.000601,1,1,5,0,5.316054253838869,0.25872712721587965,0.001249338573167173,319.9824202482018,1.6549999999999994,0.1273199999999992,2.1,5.6581920822075205,122.0,0.06,0.04,3.441,0.012,0.072,0.001202
0,1,0,0,15.4715,0.0036,-0.0036,0.0,9.2,5.6,-5.6,0.0,0.82,0.5,-0.5,0.0,0,5791.0,79.0,-79.0,0.0,1.89,0.18,-0.18,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.005,0.053,-0.053,0.0,243.8422245,-28.7802178,427.205,9.374,-8.986,12.663,0.046,-0.046,10.49,0.025,-0.025,12.4043,0.000175,-0.000175,2,0,3,3,4.867724867724868,0.1292690743078691,0.0010530533410043562,1127.0864771906943,2.173,0.25870000000000104,0.0072,11.2,158.0,0.36,0.204012619506448,18.36,0.092,0.05,0.00035
0,1,3,0,24.64638,0.00018,-0.00018,0.0,1.69,0.21,-0.21,0.0,0.1507717,0.01873495,-0.01873495,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,0.561,0.068,-0.068,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,172.3353708,-1.4551364,44.0727,0.10815,-0.10815,12.168,0.009,-0.009,8.561,0.023,-0.023,11.4785,0.000959,-0.000959,2,1,3,3,3.012477718360071,4.943009755693428,0.031236309537004677,465.87906201895174,3.6069999999999993,0.6894999999999989,0.00036,0.42,220.85105811893197,0.136,0.204012619506448,0.2163,0.018,0.046,0.001918
1,1,1,0,1.921036,5.1e-05,-5.3e-05,0.0,3.52,0.16,-0.16,0.0,0.31403337,0.01427424,-0.01427424,0.0,0,5060.0,70.0,-70.0,0.0,0.82,0.01,-0.01,0.0,0.89,0.03,-0.03,0.0,0.28,0.05,-0.05,0.0,4.56,0.02,-0.02,0.0,13.1943679,9.6929181,402.915,5.027,-4.907,14.364,0.092,-0.092,11.983,0.023,-0.023,14.1316,0.000312,-0.000312,2,1,3,0,4.2926829268292686,1.6141669447628448,0.007200253871398971,1296.0174885338452,2.3810000000000002,0.23240000000000016,0.00010400000000000001,0.32,140.0,0.02,0.06,9.934000000000001,0.184,0.046,0.000624
1,1,0,0,13.8253157,0.0021214,-0.0020261,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,5163.0,161.0,-127.0,0.0,0.75,0.02,-0.02,0.0,0.78,0.04,-0.05,0.0,-0.2,0.14,-0.17,0.0,4.58,0.02,-0.03,0.0,127.1544879,10.2494875,207.618,2.081,-2.041,12.876,0.046,-0.046,10.71,0.021,-0.021,12.6606,0.000224,-0.000224,2,0,3,0,11.270035018138403,1.848888888888889,0.001249338573167173,669.6104537960706,2.1659999999999986,0.21539999999999893,0.0041475,5.6581920822075205,288.0,0.04,0.09,4.122,0.092,0.042,0.000448
0,1,1,0,4.0460654,4.3e-06,-4.3e-06,0.0,14.94,0.268,-0.268,0.0,1.33285753,0.02390936,-0.02390936,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,1.696,0.029,-0.029,0.0,1.32,0.035,-0.035,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,19.5505861,2.7027847,376.658,11.199,-10.58,11.009,0.013,-0.013,9.788,0.021,-0.021,10.9196,0.000377,-0.000377,2,1,8,3,8.808962264150944,0.2705804330084567,0.00039969796529146305,1380.7947264488862,1.221,0.08939999999999948,8.6e-06,0.536,220.85105811893197,0.058,0.07,21.779,0.026,0.042,0.000754
1,1,0,0,0.463954,1.1e-05,-1.1e-05,0.0,0.53,0.11,-0.46,0.0,0.047,0.0098,-0.041,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,0.272,0.037,-0.028,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,133.2327321,10.9451996,68.8807,0.1714,-0.1705,13.899,0.024,-0.024,9.885,0.02,-0.02,13.0756,0.000374,-0.000374,2,0,3,3,1.9485294117647058,43.368393942957695,0.31569685042014545,1219.463912338451,4.013999999999999,0.8233999999999995,2.2e-05,0.5700000000000001,220.85105811893197,0.065,0.204012619506448,0.3419,0.048,0.04,0.000748
1,1,2,1,8.962,0.008,-0.008,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,3457.0,39.0,-39.0,0.0,0.411,0.038,-0.038,0.0,0.359,0.047,-0.047,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,172.560141,7.5878315,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502,1,1,4,3,20.56575733236935,5.170933861004809,0.001249338573167173,436.44865261098244,4.578000000000001,1.0616000000000003,0.016,5.6581920822075205,78.0,0.076,0.094,0.1591,0.084,0.038,0.001004
1,1,1,0,5.628466,0.001731,-0.001519,0.0,2.68657205,0.40023833,-0.33153947,0.0,0.2396799,0.03570687,-0.02957797,0.0,0,5250.0,50.0,-50.0,0.0,1.717458,0.221392,-0.193599,0.0,0.891587,0.060192,-0.027038,0.0,-0.09,0.08,-0.08,0.0,3.95,0.1,-0.1,0.0,332.3407712,-13.4288624,606.128,18.747,-17.673,12.745,0.092,-0.092,10.529,0.025,-0.025,12.4386,0.000215,-0.000215,2,1,3,0,1.5642723431955834,0.17599703510032358,0.012360502824299464,1359.592156209294,2.2159999999999993,0.3064,0.00325,0.7317777999999999,100.0,0.414991,0.08723,36.42,0.184,0.05,0.00043
1,1,0,0,7.218071,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,6727.06,136.78,-131.97,0.0,1.67346,0.0632,-0.093514,0.0,1.433,0.260689,-0.225966,0.0,0.2329,0.0063,-0.0063,0.0,4.14708,0.109285,-0.076164,0.0,130.1087556,19.6864229,187.293,2.438,-2.377,9.146,0.003,-0.003,8.365,0.018,-0.018,9.27202,0.000203,-0.000203,2,0,3,1,5.050928174921302,0.3057737378580002,0.001249338573167173,1462.4526336012225,0.7810000000000006,-0.1260199999999987,23.46582680073269,5.6581920822075205,268.75,0.15671400000000002,0.486655,4.8149999999999995,0.006,0.036,0.000406
0,1,2,0,3.280948,4.5e-05,-4.5e-05,0.0,2.26,0.13,-0.23,0.0,0.202,0.012,-0.021,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,0.704,0.032,-0.028,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,132.1698795,20.4550162,123.438,0.714,-0.706,11.974,0.069,-0.069,9.749,0.024,-0.024,11.8139,0.000886,-0.000886,2,0,3,3,3.2102272727272725,2.501278637323338,0.017499516597511817,1022.1061991503391,2.2249999999999996,0.1600999999999999,9e-05,0.36,220.85105811893197,0.06,0.204012619506448,1.42,0.138,0.048,0.001772
0,1,2,0,20.8851,0.0003,-0.0003,0.0,5.68,0.56,-0.56,0.0,0.50673566,0.04995985,-0.04995985,0.0,1,5743.0,60.0,-60.0,0.0,1.21,0.11,-0.11,0.0,1.12,0.05,-0.05,0.0,0.42,0.04,-0.04,0.0,4.29,0.07,-0.07,0.0,242.5734559,-24.9906029,170.562,1.36,-1.338,11.275,0.019,-0.019,9.18,0.021,-0.021,10.9072,0.0003,-0.0003,2,1,3,0,4.694214876033057,0.6322108016602308,0.002765263112722158,776.2707685077308,2.0950000000000006,0.3678000000000008,0.0006,1.12,120.0,0.22,0.1,2.6980000000000004,0.038,0.042,0.0006
0,1,5,0,6.6791,0.00049,-0.00049,0.0,1.1,0.23,-0.22,0.0,0.098,0.021,-0.02,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,0.257,0.049,-0.032,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,20.4998403,0.7509701,82.6603,0.7023,-0.6908,16.12,0.2,-0.2,11.294,0.021,-0.021,15.0276,0.000667,-0.000667,2,0,3,3,4.280155642023346,51.41391572884328,0.0736288504883546,487.27042762448735,4.8260000000000005,1.0924000000000014,0.00098,0.45,220.85105811893197,0.081,0.204012619506448,1.3931,0.4,0.042,0.001334
0,1,1,0,17.9654,0.0017,-0.0017,0.0,1.53,0.19,-0.19,0.0,0.13649746,0.01695066,-0.01695066,0.0,0,4102.0,52.0,-52.0,0.0,0.478,0.043,-0.043,0.0,0.532,0.05,-0.05,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.798,0.05,-0.05,0.0,178.3296746,6.4123178,125.106,0.663,-0.657,13.411,0.103,-0.103,10.308,0.021,-0.021,13.0023,0.000817,-0.000817,2,1,3,3,3.200836820083682,4.871110061523219,0.038110994123538314,414.8352216414012,3.1029999999999998,0.4086999999999996,0.0034,0.38,104.0,0.086,0.1,1.32,0.206,0.042,0.001634
0,1,1,0,10.134231,0.000347,-0.000347,0.0,1.76,2.8673039017688025,-2.7908881804387184,0.0,0.157,0.25681901184192196,-0.24880599625696379,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,0.226,0.1179946836892603,-0.12191487317829458,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,129.3625717,18.9766197,179.854,4.044,-3.873,17.236,0.0467,-0.0467,12.474,0.021,-0.021,16.0836,0.00088,-0.00088,2,0,3,3,7.787610619469026,75.60573398806471,0.028797955015026296,397.6491834167357,4.7620000000000005,1.1524,0.000694,5.6581920822075205,220.85105811893197,0.23990955686755489,0.204012619506448,7.917,0.0934,0.042,0.00176
0,1,4,0,40.41743233227885,14.268843937306421,-9.196982863426268,-0.0007618080243778568,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,1.1752826093831001,0.1179946836892603,-0.12191487317829458,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,8.7401487,4.3807215,47.2899,0.1485,-0.1475,8.97,0.03,-0.03,7.066,0.02,-0.02,8.76221,0.000265,-0.000265,2,1,3,3,7.191909585083106,0.5375924013226864,0.001249338573167173,571.8178700887051,1.9040000000000008,0.20779000000000103,23.46582680073269,5.6581920822075205,220.85105811893197,0.23990955686755489,0.204012619506448,0.296,0.06,0.04,0.00053
0,1,0,0,0.567055,0.000145,-0.000145,0.0,16.22,6.26,-6.26,0.0,1.447,0.558,-0.558,0.0,0,7020.0,110.70379176379178,-110.14726635514019,0.0,1.42,0.54,-0.54,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,0.0,0.09762811559301626,-0.09813744732089102,0.0,4.0,0.08070892459016393,-0.0825079306791569,0.0,65.623286,17.0378768,1629.15,581.39,-370.02,17.8854,0.0459,-0.0459,10.705530445567064,0.02394634269805113,-0.02394634269805113,17.8605,0.001453,-0.001453,2,0,3,0,11.422535211267606,0.30480003898783953,0.0003390907801388418,3565.2484707180797,7.179869554432937,0.024900000000002365,0.00029,12.52,220.85105811893197,1.08,0.204012619506448,951.41,0.0918,0.04789268539610226,0.002906
1,1,0,0,8.904672,8.4e-05,-8.1e-05,0.0,26.1,9.8,-10.6,0.0,2.33,0.87,-0.946,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,1.014,0.252,-0.068,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,19.4619984,0.3419519,830.221,26.277,-24.742,14.659,0.183,-0.183,12.85,0.026,-0.026,14.3157,0.000524,-0.000524,2,0,3,3,25.7396449704142,0.8370784980164883,0.00013104920751507023,879.4054315537293,1.809000000000001,0.34330000000000105,0.000165,20.4,220.85105811893197,0.32,0.204012619506448,51.019000000000005,0.366,0.052,0.001048
1,1,0,0,1.45556515,9.1e-07,-8.8e-07,0.0,71.0,15.0,-34.0,0.0,6.3,1.3,-3.0,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,2.043,0.051,-0.435,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,244.2208049,-28.7303903,462.95,9.978,-9.573,12.074,0.046,-0.046,10.232,0.024,-0.024,11.7989,0.000403,-0.000403,2,0,3,3,34.75281448849731,0.1023469609615641,1.7602141314460857e-05,2282.9677446786613,1.8420000000000005,0.2751000000000001,1.79e-06,49.0,220.85105811893197,0.486,0.204012619506448,19.551000000000002,0.092,0.048,0.000806
