koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,planet_star_radius_ratio,planet_star_volume_ratio,transit_density_proxy,temp_ratio_planet_star
0,1,1,0,4.722254104,1.575e-06,-1.575e-06,178.243313,0.000255,-0.000255,0.506,0.03,-0.003,3.451,0.0209,-0.0209,82670.0,354.0,-354.0,14.45,0.98,-0.8,557.0,22.67,4.75,-3.73,314.1,1.0,3801.0,57.0,-62.0,4.776,0.025,-0.039,0.488,0.033,-0.027,296.69562,47.327309,13.987,-0.00690890913291651,-0.03507062297802392,1.0948431390006215,-0.264810582391588
0,1,0,0,119.40817159,6.606e-05,-6.606e-05,232.649303,0.000466,-0.000466,0.915,0.013,-0.011,9.3537,0.0357,-0.0357,18563.0,55.0,-55.0,16.26,1.31,-1.3,328.0,2.72,0.72,-0.59,508.4,1.0,5316.0,106.0,-106.0,4.477,0.077,-0.056,0.872,0.07,-0.07,281.74261,42.123081,14.427,-0.0378644950704106,-0.03507124582021154,-0.1712345725355281,-0.7805011300146637
0,1,1,0,6.277827312,8.305e-06,-8.305e-06,172.5786,0.00107,-0.00107,0.95,0.002,-0.002,8.6841,0.0609,-0.0609,1856.8,17.4,-17.4,4.87,1.49,-0.5,985.0,222.45,199.87,-63.76,191.3,1.0,6077.0,164.0,-183.0,4.526,0.038,-0.212,0.891,0.273,-0.091,298.02615,39.918331,13.851,-0.07508003341183422,-0.03507144791256105,-0.27327459729038367,-0.17031473960389365
0,0,0,0,169.84787744,0.002147863706805708,-0.002147863706805708,178.6902845,0.009932560537870472,-0.009932560537870472,0.7351054776654712,1.9598606037321624,-0.3325574643249176,2.82,0.33994151372118553,-0.33994151372118553,23791.335898271922,123.19756311745333,-123.19756311745333,102.89177806760135,17.65768394739702,-33.02331377024236,1085.3858276274318,7745.737022611707,3750.6979097695553,-4043.5223682786964,259.8950005434192,1.0,5706.8232800782525,144.63555408970976,-162.2650589142165,4.310156613411586,0.12073790677220755,-0.14316051011433598,1.7287115530920552,0.36229221635883907,-0.39480595866314866,286.12247,45.84251,12.687,0.07753584009971617,-0.03506471111578519,0.20056945701579496,0.0005146620184902588
0,0,1,1,1.811460943,3.797e-06,-3.797e-06,132.93207,0.00218,-0.00218,0.971,0.004,-0.004,5.065,0.115,-0.115,428.5,9.4,-9.4,2.83,0.82,-0.51,1508.0,1224.37,1038.17,-481.1,83.9,1.0,5700.0,152.0,-152.0,4.382,0.149,-0.182,1.008,0.292,-0.179,295.47537,45.239979,14.674,-0.08258532709690389,-0.035071452426139474,-0.28072071759603084,0.4525683240794608
0,0,0,0,12.10968709,6.232e-05,-6.232e-05,140.21258,0.00386,-0.00386,0.924,0.004,-0.661,6.3461,0.0954,-0.0954,284.7,8.9,-8.9,2.98,0.46,-0.69,1005.0,240.8,106.82,-109.94,33.4,1.0,6021.0,120.0,-120.0,4.093,0.195,-0.105,1.458,0.226,-0.339,293.08463,41.135441,14.348,-0.08474141363091955,-0.03507145286072996,-0.28301063715175145,-0.1409606965322276
0,1,0,0,0.562273947,1.639e-06,-1.639e-06,131.52433,0.00304,-0.00304,0.662,0.112,-0.383,3.1572,0.087,-0.087,67.0,1.7,-1.7,0.73,0.06,-0.09,2083.0,4412.19,1134.12,-1175.22,52.4,1.0,5632.0,90.0,-78.0,4.45,0.117,-0.063,0.847,0.073,-0.101,291.06418,44.170399,13.042,-0.08807878014804386,-0.03507145311327748,-0.28437295225262593,1.0925596578406103
0,0,0,0,318.25858,0.01126,-0.01126,276.1817,0.0212,-0.0212,0.0281,0.5168,-0.028,4.39,1.0,-1.0,756.0,220.0,-220.0,2.03,0.32,-0.15,212.0,0.48,0.25,-0.11,6.0,1.0,5108.0,163.0,-140.0,4.596,0.028,-0.102,0.759,0.12,-0.057,297.69525,47.605862,15.714,-0.0829607510832519,-0.03507145252199218,-0.27567218933231163,-0.9032665821034288
0,0,0,0,5.014234733,8.59e-07,-8.59e-07,133.174289,0.000141,-0.000141,0.066,0.029,-0.066,4.589,0.00525,-0.00525,6536.0,9.5,-9.5,10.63,3.57,-1.53,1308.0,692.13,665.33,-253.54,794.3,1.0,6490.0,155.0,-232.0,4.32,0.067,-0.202,1.307,0.439,-0.188,299.09753,43.497589,13.797,-0.06754895799527301,-0.035071435931368806,-0.20352134553247517,0.06950411340861475
1,0,1,1,12.4239677,0.0008546,-0.0008546,141.676,0.0639,-0.0639,0.007,0.447,-0.007,16.01,1.7,-1.7,162.4,13.4,-13.4,0.87,0.08,-0.09,606.0,31.93,11.05,-9.22,12.8,1.0,4995.0,151.0,-151.0,4.58,0.072,-0.039,0.698,0.065,-0.072,297.6394,40.490452,15.706,-0.08699302622824726,-0.035071453071831654,-0.2850113081297599,-0.41810212128226093
0,0,0,0,0.903763067,2.19e-06,-2.19e-06,131.51926,0.00198,-0.00198,0.0938,0.4482,-0.0937,0.562,0.12,-0.12,267.5,27.7,-27.7,1.08,0.08,-0.11,1254.0,585.15,171.55,-166.48,12.6,1.24365372098069,4430.0,129.0,-132.0,4.616,0.054,-0.024,0.651,0.048,-0.066,296.59799,50.356651,15.697,-0.08582817449953296,-0.03507145298775128,-0.25816736316351374,0.5650708307101739
1,0,0,0,110.61576622,0.002147863706805708,-0.002147863706805708,145.83537,0.009932560537870472,-0.009932560537870472,0.7351054776654712,1.9598606037321624,-0.3325574643249176,5.0,0.33994151372118553,-0.33994151372118553,23791.335898271922,123.19756311745333,-123.19756311745333,102.89177806760135,17.65768394739702,-33.02331377024236,1085.3858276274318,7745.737022611707,3750.6979097695553,-4043.5223682786964,259.8950005434192,1.24365372098069,5706.8232800782525,144.63555408970976,-162.2650589142165,4.310156613411586,0.12073790677220755,-0.14316051011433598,1.7287115530920552,0.36229221635883907,-0.39480595866314866,291.35403,36.784519,13.62,0.07753584009971617,-0.03506471111578519,-0.011398612913672862,0.0005146620184902588
0,0,0,0,24.58716355,8.739e-05,-8.739e-05,173.70572,0.00293,-0.00293,0.648,0.269,-0.43,3.984,0.101,-0.101,907.5,29.5,-29.5,2.37,0.41,-0.21,530.0,18.72,9.94,-4.89,35.6,1.0,5474.0,147.0,-163.0,4.605,0.037,-0.105,0.749,0.13,-0.065,287.56967,46.56786,15.598,-0.08157827217390361,-0.035071452120735105,-0.2724695647448091,-0.5670228125714252
0,0,0,1,1.89132292,2.131e-05,-2.131e-05,132.6489,0.0106,-0.0106,0.709,0.032,-0.511,5.607,0.308,-0.308,16.0,1.3,-1.3,0.9,0.22,-0.19,2799.0,14532.55,10324.52,-7152.6,14.8,1.0,8482.0,233.0,-400.0,4.089,0.131,-0.145,2.106,0.503,-0.453,289.87814,38.427269,12.417,-0.08930559784969132,-0.03507145313125268,-0.28543140242856474,0.8502872595154181
0,1,0,0,1.003049079,1.17e-07,-1.17e-07,132.372429,9.77e-05,-9.77e-05,0.568,0.004,-0.004,7.9657,0.0119,-0.0119,219270.0,251.0,-251.0,42.5,11.53,-4.58,1714.0,2049.63,1678.28,-605.04,1766.7,1.0,5775.0,173.0,-173.0,4.518,0.069,-0.173,0.844,0.229,-0.091,295.7168,39.777142,15.097,0.05166233071367723,-0.035067370363494575,1.3006463832283846,0.648506342456356
0,0,0,0,23.58917143,5.786e-05,-5.786e-05,173.81994,0.00194,-0.00194,0.926,0.026,-0.538,5.073,0.325,-0.325,1200.7,27.4,-27.4,3.16,0.3,-0.33,487.0,13.34,4.66,-3.85,53.3,1.0,4919.0,146.0,-146.0,4.566,0.072,-0.048,0.721,0.069,-0.075,297.46002,42.83992,15.316,-0.0781377030261322,-0.03507145044177371,-0.27195679844221377,-0.55375655159535
0,0,0,0,4.93211932,7.149e-05,-7.149e-05,132.4538,0.0123,-0.0123,0.034,0.429,-0.034,3.144,0.352,-0.352,50.5,7.8,-7.8,1.02,0.18,-0.15,1372.0,837.01,386.38,-257.38,7.5,2.0,6422.0,76.0,-76.0,4.219,0.12,-0.12,1.421,0.257,-0.21,294.03436,50.371651,13.166,-0.08848552478812306,-0.03507145312192235,-0.28467024156172605,0.14305140021558752
0,1,0,0,20.131477716,4.86e-06,-4.86e-06,189.390784,0.000187,-0.000187,1.279,0.325,-0.121,3.2806,0.0101,-0.0101,8243.2,23.4,-23.4,39.89,11.34,-3.77,670.0,47.49,39.59,-13.41,427.5,1.0,6003.0,161.0,-197.0,4.507,0.048,-0.192,0.932,0.265,-0.088,285.89124,44.181728,14.519,0.030331343312334055,-0.03506894610182824,-0.14079976509264286,-0.4771261771051799
0,1,0,0,4.02378908,1.593e-05,-1.593e-05,136.23411,0.00336,-0.00336,0.715,0.043,-0.514,3.237,0.13,-0.13,32.1,1.1,-1.1,2.24,0.37,-1.1,2504.0,9293.19,4734.83,-7290.56,36.1,1.0,7516.0,207.0,-337.0,3.651,0.45,-0.079,3.685,0.603,-1.81,301.26144,45.104893,10.083,-0.0887959162480123,-0.035071453126566204,-0.2850243931826737,0.869513284642289
1,0,0,0,63.12379762,0.002147863706805708,-0.002147863706805708,147.195046,0.009932560537870472,-0.009932560537870472,0.7351054776654712,1.9598606037321624,-0.3325574643249176,1.87,0.33994151372118553,-0.33994151372118553,23791.335898271922,123.19756311745333,-123.19756311745333,102.89177806760135,17.65768394739702,-33.02331377024236,1085.3858276274318,7745.737022611707,3750.6979097695553,-4043.5223682786964,259.8950005434192,1.0,5706.8232800782525,144.63555408970976,-162.2650589142165,4.310156613411586,0.12073790677220755,-0.14316051011433598,1.7287115530920552,0.36229221635883907,-0.39480595866314866,287.32892,38.707802,15.008,0.07753584009971617,-0.03506471111578519,0.44755182765921636,0.0005146620184902588
0,1,0,0,0.7967202,2.99e-07,-2.99e-07,132.288291,0.000441,-0.000441,0.839,0.021,-0.018,4.25304,0.00976,-0.00976,167720.0,260.0,-260.0,56.89,0.0,0.0,1964.0,3497.4,0.0,0.0,716.6,1.0,5780.0,144.63555408970976,-162.2650589142165,4.438,0.12073790677220755,-0.14316051011433598,1.0,0.36229221635883907,-0.39480595866314866,294.35196,38.604702,17.656,0.07011210043657017,-0.035065565737145095,1.986881817623854,0.909852300561572
0,1,0,0,11.805707539,6.267e-06,-6.267e-06,133.050811,0.000441,-0.000441,1.015,0.504,-0.051,2.0494,0.0259,-0.0259,2052.1,20.3,-20.3,18.48,4.96,-9.2,1153.0,417.85,356.04,-325.82,124.9,1.0,6065.0,218.0,-200.0,3.888,0.56,-0.14,1.891,0.507,-0.942,294.91611,46.944977,12.829,-0.06292002583485161,-0.03507142329045091,-0.2278944843276785,5.761592927516068e-06
0,0,0,0,359.8455,0.02754,-0.02754,210.5057,0.0463,-0.0463,0.4022,0.0117,-0.4022,34.84,9.3,-9.3,503.9,46.1,-46.1,14.76,1.46,-3.42,510.0,16.01,4.73,-7.65,12.3,1.0,4945.0,88.0,-149.0,3.058,0.032,-0.028,6.632,0.656,-1.536,297.6507,48.617802,12.117,-0.08422846274464771,-0.03507145278126294,-0.28476238926635145,-0.5286490130809605
0,0,0,0,4.267961416,8.876e-06,-8.876e-06,134.07063,0.00177,-0.00177,0.255,0.204,-0.255,1.3427,0.0603,-0.0603,127.4,6.6,-6.6,1.42,0.44,-0.28,1371.0,834.16,774.43,-369.77,24.6,1.0,6395.0,176.0,-242.0,4.275,0.153,-0.187,1.237,0.39,-0.24,280.69046,43.919182,13.047,-0.08727107586827876,-0.035071453085378755,-0.28012814102458955,0.1475836302378062
0,0,0,0,29.66631669,5.989e-05,-5.989e-05,189.36948,0.00158,-0.00158,0.019,0.311,-0.019,8.412,0.052,-0.052,668.0,7.6,-7.6,2.83,0.41,-0.4,644.0,40.68,16.48,-13.18,95.3,1.0,5956.0,107.0,-119.0,4.322,0.137,-0.112,1.098,0.158,-0.158,284.7883,44.591679,13.965,-0.0832350697135345,-0.03507145258626884,-0.2810197838947684,-0.4983069802041759
0,0,0,0,14.092583189,0.002147863706805708,-0.002147863706805708,141.1447066,0.009932560537870472,-0.009932560537870472,0.586,1.9598606037321624,-0.3325574643249176,4.1536,0.33994151372118553,-0.33994151372118553,530.4,123.19756311745333,-123.19756311745333,1.82,0.23,-0.13,597.0,30.1,13.09,-6.82,17.8,1.0,5081.0,166.0,-136.0,4.596,0.028,-0.083,0.77,0.095,-0.055,291.65952,50.583881,15.753,-0.08383865200986508,-0.035071452711510076,-0.2782372768355974,-0.4413505741761091
0,0,0,0,2.05388477,3.356e-06,-3.356e-06,133.73432,0.00126,-0.00126,0.282,0.19,-0.282,2.1635,0.0445,-0.0445,546.7,12.7,-12.7,2.74,0.42,-0.46,1523.0,1271.11,511.98,-438.49,50.0,1.0,5632.0,76.0,-76.0,4.282,0.156,-0.104,1.176,0.18,-0.198,296.32199,48.971481,15.269,-0.08393381361584135,-0.03507145272931651,-0.2710343310762021,0.48817334293891407
0,1,0,0,52.802767576,7.122e-06,-7.122e-06,167.270294,0.000105,-0.000105,1.473,0.166,-0.129,5.6184,0.0104,-0.0104,52110.0,54.8,-54.8,75.82,22.13,-8.83,472.0,11.73,10.03,-3.62,1238.8,1.0,5835.0,157.0,-174.0,4.492,0.065,-0.195,0.901,0.263,-0.105,291.00095,42.622231,15.193,0.14708115665747432,-0.035052398857426975,0.24887332270112852,-0.6638527092461882
1,0,0,0,356.99135,0.01524,-0.01524,235.7367,0.0283,-0.0283,0.2437,0.2189,-0.2435,17.03,1.2,-1.2,747.8,78.8,-78.8,2.47,0.97,-0.25,240.0,0.78,0.93,-0.22,13.8,1.0,5539.0,177.0,-152.0,4.467,0.072,-0.258,0.913,0.356,-0.094,286.11569,44.592941,15.684,-0.08287380357469414,-0.03507145250061659,-0.28306546505222735,-0.8921698748266541
0,0,0,0,34.775371,0.001274,-0.001274,162.2065,0.0284,-0.0284,0.4758,0.0127,-0.4755,2.93,1.2,-1.2,38.8,14.9,-14.9,0.67,0.11,-0.04,582.0,27.11,12.1,-4.88,5.7,2.0,6028.0,96.0,-138.0,4.459,0.025,-0.135,1.047,0.173,-0.054,289.50635,45.370998,11.538,-0.08870541481264138,-0.035071453125369086,-0.2848327464565642,-0.568675537087638
0,0,1,1,1.089076495,6.433e-06,-6.433e-06,132.02703,0.00507,-0.00507,0.597,0.375,-0.377,2.274,0.165,-0.165,43.7,3.6,-3.6,0.75,0.23,-0.09,2016.0,3923.24,3472.78,-1184.76,15.3,1.0,6444.0,145.0,-193.0,4.416,0.067,-0.202,1.079,0.338,-0.121,288.09009,46.322948,13.938,-0.08854966246601037,-0.03507145312300995,-0.2844884392198895,0.7460806116931044
0,0,0,0,6.79685353,2.247e-05,-2.247e-05,138.11324,0.00297,-0.00297,0.62,0.33,-0.389,3.1702,0.0835,-0.0835,393.1,14.9,-14.9,2.01,0.62,-0.2,985.0,222.91,206.66,-65.9,29.8,1.0,6061.0,180.0,-198.0,4.486,0.05,-0.2,0.97,0.3,-0.1,294.16321,41.451801,15.391,-0.08466159784177982,-0.03507145284924418,-0.2784503739855285,-0.16771390979565218
0,1,0,0,3.255385289,7.06e-07,-7.06e-07,132.498277,0.00018,-0.00018,0.523,0.007,-0.002,5.9498,0.0109,-0.0109,158910.0,268.0,-268.0,40.58,11.87,-5.91,1236.0,550.68,482.9,-198.81,840.7,1.0,5806.0,172.0,-190.0,4.425,0.101,-0.188,0.975,0.285,-0.142,299.92822,45.595081,15.091,0.026999945435176812,-0.03506914777895492,1.2534908974931165,0.13844770460675662
1,0,0,1,0.566805268,8.317e-06,-8.317e-06,131.8224,0.0131,-0.0131,0.069,0.414,-0.069,3.721,0.874,-0.874,35.7,5.5,-5.5,0.65,0.22,-0.07,2492.0,9052.02,8439.7,-2762.37,12.5,1.0,6403.0,153.0,-211.0,4.418,0.067,-0.216,1.086,0.354,-0.118,291.72806,42.680408,15.061,-0.08882229555779797,-0.03507145312689231,-0.28504297129675366,1.2101263209874493
0,1,0,0,2.41172358,2.43e-05,-2.43e-05,133.8617,0.0141,-0.0141,1.281,5.401,-0.127,2.6311,0.0328,-0.0328,3364.7,36.3,-36.3,50.53,14.5,-10.54,1706.0,1997.33,1702.56,-931.98,108.6,1.0,6363.0,181.0,-250.0,4.22,0.185,-0.185,1.332,0.382,-0.278,288.91037,43.21846,14.777,0.0165954291897975,-0.03506970750971768,-0.211903351295013,0.47415346248303336
0,0,0,0,7.5861587,0.0001204,-0.0001204,132.7988,0.0127,-0.0127,0.858,0.044,-0.585,4.32,0.368,-0.368,116.8,12.7,-12.7,1.07,0.24,-0.17,928.0,175.29,118.02,-64.3,10.8,1.0,5934.0,178.0,-160.0,4.444,0.135,-0.165,0.871,0.191,-0.139,299.34955,43.8503,14.84,-0.08704369337558195,-0.03507145307446767,-0.2840378198990152,-0.20495938633366645
0,1,0,0,18.610092584,1.958e-06,-1.958e-06,139.0850449,8.71e-05,-8.71e-05,1.258,0.04,-0.174,4.98308,0.00517,-0.00517,50834.0,39.2,-39.2,55.23,15.32,-5.08,686.0,52.24,42.55,-14.57,1309.3,1.0,6077.0,164.0,-200.0,4.526,0.046,-0.184,0.891,0.247,-0.082,290.88354,45.765869,15.84,0.08450174393868451,-0.03506383747440746,0.3022597605662043,-0.4693835981608589
0,0,0,0,407.14656,0.05896,-0.05896,509.257,0.0743,-0.0743,0.7466,0.0484,-0.5277,23.26,3.7,-3.7,82.3,12.2,-12.2,1.18,0.49,-0.22,272.0,1.29,1.66,-0.54,8.2,1.0,5845.0,181.0,-197.0,4.282,0.162,-0.162,1.198,0.503,-0.22,297.37427,46.054806,13.31,-0.08773119034492513,-0.03507145310319262,-0.2853919470276379,-0.8726802183470641
0,1,0,0,2.751566365,2.353e-06,-2.353e-06,131.562267,0.000711,-0.000711,1.041,1.067,-0.169,5.2403,0.0539,-0.0539,72609.0,493.0,-493.0,42.98,9.18,-4.95,1171.0,445.35,293.11,-132.6,180.0,1.0,5461.0,164.0,-147.0,4.497,0.074,-0.137,0.861,0.184,-0.099,296.38013,51.209721,15.311,0.050429199650255746,-0.035067475678785695,0.5128556585508056,0.14784714344755875
1,0,1,1,0.566781152,6.202e-06,-6.202e-06,131.85715,0.00985,-0.00985,0.427,0.095,-0.427,3.995,0.331,-0.331,133.4,8.2,-8.2,0.54,0.04,-0.06,1090.0,337.1,87.02,-86.56,24.9,1.0,3725.0,59.0,-66.0,4.787,0.055,-0.035,0.46,0.04,-0.049,291.60602,42.70372,15.742,-0.08719773902991464,-0.03507145308202052,-0.2836716273792042,0.6231041812808576
0,0,1,0,195.613824,0.001222,-0.001222,167.73974,0.00588,-0.00588,0.891,0.009,-0.013,23.777,0.353,-0.353,1651.9,18.4,-18.4,10.65,2.32,-5.4,467.0,11.24,7.79,-8.86,102.7,1.0,5970.0,201.0,-201.0,3.835,0.512,-0.128,2.229,0.485,-1.131,298.98038,40.87204,13.56,-0.07702209787299868,-0.035071449646088486,-0.28159233086255564,-0.6800620886903738
0,0,0,0,43.08410127,0.002147863706805708,-0.002147863706805708,163.7383276,0.009932560537870472,-0.009932560537870472,0.7351054776654712,1.9598606037321624,-0.3325574643249176,1.38,0.33994151372118553,-0.33994151372118553,23791.335898271922,123.19756311745333,-123.19756311745333,102.89177806760135,17.65768394739702,-33.02331377024236,1085.3858276274318,7745.737022611707,3750.6979097695553,-4043.5223682786964,259.8950005434192,1.0,5706.8232800782525,144.63555408970976,-162.2650589142165,4.310156613411586,0.12073790677220755,-0.14316051011433598,1.7287115530920552,0.36229221635883907,-0.39480595866314866,288.41895,43.534599,13.782,0.07753584009971617,-0.03506471111578519,0.7078723766714817,0.0005146620184902588
1,0,0,0,1.25625738,2.293e-05,-2.293e-05,131.7577,0.016,-0.016,0.8208,0.0202,-0.5803,9.726,0.546,-0.546,15.2,1.6,-1.6,1.32,0.28,-0.57,3507.0,35745.58,23536.57,-26126.36,50.1,1.0,7450.0,235.0,-304.0,3.68,0.38,-0.38,3.063,0.644,-1.336,289.31235,40.288189,11.857,-0.08929543461084419,-0.03507145313118908,-0.285505782726176,1.7057935973339424
0,0,1,1,1.544927524,2.74e-06,-2.74e-06,133.54909,0.00143,-0.00143,0.533,0.002,-0.462,1.0134,0.0535,-0.0535,138.5,7.0,-7.0,1.39,0.41,-0.19,1824.0,2606.96,2292.85,-914.58,25.4,1.0,6309.0,169.0,-207.0,4.34,0.108,-0.201,1.132,0.34,-0.157,294.18967,39.617119,13.643,-0.0870452683495791,-0.035071453074548384,-0.27772025079930485,0.6017893278390071
0,0,0,0,4.29251656,5.314e-05,-5.314e-05,134.4818,0.0115,-0.0115,1.007,7.214,-0.545,4.254,0.459,-0.459,249.5,27.5,-27.5,3.66,1.13,-0.37,1144.0,403.88,378.26,-125.96,11.0,1.0,6032.0,189.0,-232.0,4.485,0.052,-0.208,0.973,0.3,-0.1,297.9487,45.255039,15.85,-0.0798917221806846,-0.03507145143190236,-0.28221606979299574,-0.0027416742943543173
1,0,1,1,1.23140522,1.659e-05,-1.659e-05,131.7715,0.0135,-0.0135,0.412,0.065,-0.412,3.338,0.432,-0.432,51.3,5.9,-5.9,0.81,0.23,-0.16,1756.0,2252.47,1930.02,-943.89,10.8,1.0,5600.0,166.0,-166.0,4.32,0.162,-0.18,1.118,0.319,-0.213,290.39279,47.997429,15.149,-0.0884665974732687,-0.03507145312158791,-0.28471022536597906,0.7504708363989551
1,0,1,1,12.42555055,9.417e-05,-9.417e-05,141.5457,0.00718,-0.00718,0.973,0.001,-0.002,28.492,0.455,-0.455,409.0,5.7,-5.7,3.79,1.06,-1.07,1027.0,262.42,212.71,-144.55,123.7,1.0,6381.0,155.0,-214.0,4.155,0.246,-0.164,1.423,0.402,-0.402,297.61353,40.584942,13.244,-0.08299232987713892,-0.0350714525296349,-0.2847686332118283,-0.17724408930970878
0,0,1,0,22.023514,0.0001398,-0.0001398,135.18349,0.00545,-0.00545,0.934,0.01,-0.703,1.932,0.153,-0.153,1670.0,200.0,-200.0,4.79,1.48,-0.49,639.0,39.45,35.65,-11.64,10.2,1.0,5860.0,157.0,-192.0,4.489,0.062,-0.2,0.936,0.289,-0.096,299.59561,40.622822,14.818,-0.07606328170777676,-0.03507144884831744,-0.23578503319168678,-0.49272634468207
0,1,0,0,4.059428737,1.15e-07,-1.15e-07,133.1885651,2.31e-05,-2.31e-05,0.216,0.013,-0.004,5.26926,0.00278,-0.00278,245220.0,45.5,-45.5,67.38,21.28,-11.45,1455.0,1059.83,990.46,-436.31,5461.0,1.0,6610.0,186.0,-256.0,4.281,0.108,-0.201,1.33,0.42,-0.226,290.42838,44.787331,13.374,0.05252687251350648,-0.03506729542954365,2.396167782202693,0.18244197189288547
0,0,0,0,439.21978,0.01354,-0.01354,523.3139,0.02,-0.02,0.2863,0.1998,-0.2862,9.392,0.601,-0.601,342.3,33.5,-33.5,1.81,0.62,-0.17,266.0,1.18,1.17,-0.32,10.3,1.0,6553.0,161.0,-206.0,4.479,0.048,-0.048,0.962,0.331,-0.088,293.16168,41.538158,13.993,-0.08519993361951943,-0.03507145292077452,-0.2834956293964555,-0.9088066096269453
0,0,0,0,265.47847,0.005202,-0.005202,151.0673,0.01,-0.01,0.956,0.057,-0.674,10.28,1.2,-1.2,1040.7,66.6,-66.6,4.2,0.57,-0.57,291.0,1.7,0.65,-0.52,18.1,2.0,5792.0,104.0,-104.0,4.375,0.126,-0.103,1.005,0.136,-0.136,298.0231,43.363522,15.321,-0.07871282546377469,-0.03507145079993995,-0.27976210627657067,-0.8501523794440875
0,0,0,0,282.5253558,0.0001219,-0.0001219,363.071925,0.000289,-0.000289,0.248,0.05,-0.075,10.7965,0.0292,-0.0292,9746.4,16.7,-16.7,8.98,1.31,-0.47,264.0,1.15,0.47,-0.2,696.0,1.0,5725.0,102.0,-113.0,4.506,0.038,-0.113,0.913,0.133,-0.048,289.76361,51.962601,12.62,-0.06274186987930049,-0.03507142270863739,-0.23357522650473989,-0.8752450799226081
0,0,0,0,11.6601667,0.0001024,-0.0001024,140.62189,0.00859,-0.00859,0.983,0.003,-0.687,5.882,0.361,-0.361,181.0,8.8,-8.8,2.08,0.33,-0.19,834.0,114.36,47.66,-25.61,20.4,1.0,5791.0,78.0,-86.0,4.381,0.08,-0.12,1.083,0.172,-0.1,286.22464,44.654469,14.406,-0.08508955469409063,-0.035071452907221155,-0.28382259988055486,-0.28015128756695334
0,0,0,0,140.884533,0.002615,-0.002615,243.1411,0.0191,-0.0191,0.013,0.435,-0.013,10.245,0.475,-0.475,158.0,11.0,-11.0,1.52,0.26,-0.2,392.0,5.6,2.54,-1.61,16.4,1.0,5960.0,77.0,-83.0,4.306,0.103,-0.126,1.213,0.213,-0.16,285.60675,45.990318,13.06,-0.08697418507401554,-0.035071453070831836,-0.2847071324342804,-0.7557542310248799
1,0,0,0,209.941369,0.002151,-0.002151,268.5679,0.00779,-0.00779,0.157,0.309,-0.157,2.97,0.291,-0.291,477.3,57.7,-57.7,14.36,2.72,-5.06,651.0,42.43,21.87,-26.34,10.2,1.0,5125.0,88.0,-127.0,2.988,0.234,-0.156,6.69,1.27,-2.358,283.77472,45.910831,13.066,-0.08445175474332903,-0.03507145281752014,-0.27633502572520635,-0.38343658993849766
1,0,0,0,380.03903,0.02266,-0.02266,387.6494,0.058,-0.058,0.555,0.043,-0.483,18.5,2.5,-2.5,788.8,91.2,-91.2,2.36,0.54,-0.18,219.0,0.55,0.38,-0.14,13.2,2.0,5477.0,164.0,-164.0,4.568,0.036,-0.153,0.818,0.188,-0.063,293.03891,43.384048,15.198,-0.08236638257848448,-0.03507145236587136,-0.28313881692717635,-0.9124943853074853
0,1,0,0,2.756536015,1.343e-06,-1.343e-06,133.025652,0.000403,-0.000403,1.239,6.23,-0.147,1.5908,0.0229,-0.0229,3590.8,38.5,-38.5,57.46,12.84,-23.86,1580.0,1472.73,1006.97,-1020.86,100.1,1.0,5496.0,164.0,-147.0,4.02,0.42,-0.14,1.669,0.373,-0.693,296.57791,39.111519,13.485,0.006691908900786831,-0.03507014833555526,-0.15552202840660426,0.5918876809600593
0,0,0,0,46.969389,0.001233,-0.001233,173.8395,0.0256,-0.0256,0.3246,0.134,-0.3246,1.944,0.319,-0.319,1875.0,343.0,-343.0,7.45,6.28,-4.1,638.0,39.27,116.32,-32.39,7.1,1.0,5401.0,214.0,-189.0,3.885,0.657,-0.422,1.717,1.445,-0.945,294.69489,46.077,16.224,-0.07826147705913358,-0.035071450521746726,-0.23001575078507758,-0.4375229019649108
0,0,0,0,19.5906103,0.0001318,-0.0001318,144.65969,0.00581,-0.00581,0.529,0.012,-0.475,6.745,0.151,-0.151,297.0,12.3,-12.3,2.64,0.44,-0.53,819.0,106.48,45.65,-41.91,24.9,2.0,5794.0,78.0,-78.0,4.118,0.182,-0.098,1.496,0.245,-0.299,293.51984,41.277409,15.024,-0.08552968350559453,-0.03507145295802366,-0.2830584421819351,-0.29634082217678104
0,1,0,0,1.457256942,4.82e-07,-4.82e-07,131.60891,0.000331,-0.000331,0.549,0.009,-0.003,6.51381,0.00365,-0.00365,364900.0,142.0,-142.0,98.16,30.57,-17.82,2112.0,4686.52,4322.28,-2007.72,2443.8,1.0,6630.0,187.0,-258.0,4.235,0.128,-0.192,1.416,0.441,-0.257,290.47803,46.537949,14.713,0.10521293690253362,-0.03506080117733354,2.9425490007806094,0.78074495936181
